doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,journal_is_oa,journal_issns,journal_name,published_date,publisher
10.1007/s12549-015-0196-x,,,,,False,,2,https://doi.org/10.1007/s12549-015-0196-x,journal-article,False,False,"1867-1594,1867-1608",Palaeobiodiversity and Palaeoenvironments,2015-05-21,Springer Nature
10.1007/s12549-015-0197-9,,,,,False,,2,https://doi.org/10.1007/s12549-015-0197-9,journal-article,False,False,"1867-1594,1867-1608",Palaeobiodiversity and Palaeoenvironments,2015-06-13,Springer Nature
10.1007/s12549-015-0198-8,,,,,False,,2,https://doi.org/10.1007/s12549-015-0198-8,journal-article,False,False,"1867-1594,1867-1608",Palaeobiodiversity and Palaeoenvironments,2015-05-21,Springer Nature
10.1007/s12549-015-0199-7,oa repository (via OAI-PMH doi match),repository,,https://digital.csic.es/bitstream/10261/122235/1/accesoRestringido.pdf,True,submittedVersion,2,https://doi.org/10.1007/s12549-015-0199-7,journal-article,True,False,"1867-1594,1867-1608",Palaeobiodiversity and Palaeoenvironments,2015-06-10,Springer Nature
10.1007/s12549-015-0200-5,,,,,False,,2,https://doi.org/10.1007/s12549-015-0200-5,journal-article,False,False,"1867-1594,1867-1608",Palaeobiodiversity and Palaeoenvironments,2015-06-07,Springer Nature
10.1007/s12549-015-0201-4,,,,,False,,2,https://doi.org/10.1007/s12549-015-0201-4,journal-article,False,False,"1867-1594,1867-1608",Palaeobiodiversity and Palaeoenvironments,2015-07-18,Springer Nature
10.1007/s12549-015-0202-3,,,,,False,,2,https://doi.org/10.1007/s12549-015-0202-3,journal-article,False,False,"1867-1594,1867-1608",Palaeobiodiversity and Palaeoenvironments,2015-07-09,Springer Nature
10.1007/s12549-015-0203-2,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007%2Fs12549-015-0203-2.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12549-015-0203-2,journal-article,True,False,"1867-1594,1867-1608",Palaeobiodiversity and Palaeoenvironments,2015-07-20,Springer Nature
10.1007/s12549-015-0204-1,,,,,False,,2,https://doi.org/10.1007/s12549-015-0204-1,journal-article,False,False,"1867-1594,1867-1608",Palaeobiodiversity and Palaeoenvironments,2015-07-30,Springer Nature
10.1007/s12549-015-0205-0,,,,,False,,2,https://doi.org/10.1007/s12549-015-0205-0,journal-article,False,False,"1867-1594,1867-1608",Palaeobiodiversity and Palaeoenvironments,2015-08-12,Springer Nature
