doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,journal_is_oa,journal_issns,journal_name,published_date,publisher
10.1371/journal.pone.0155714,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0155714,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0155714,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,08/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0155731,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0155731,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0155731,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,08/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0155793,open (via free pdf),publisher,,http://doi.org/10.1371/journal.pone.0155793,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0155793,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,20/05/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0155836,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0155836,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0155836,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,19/05/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0155847,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0155847,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0155847,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,26/05/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156028,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156028,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156028,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,03/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156140,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156140,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156140,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,26/05/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156233,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156233,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156233,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,26/05/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156251,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156251,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156251,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,22/06/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156301,open (via free pdf),publisher,,http://doi.org/10.1371/journal.pone.0156301,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156301,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,31/05/2016,Public Library of Science (PLoS)
10.1371/journal.pone.0156307,oa journal (via doaj),publisher,cc-by,https://doi.org/10.1371/journal.pone.0156307,TRUE,publishedVersion,2,https://doi.org/10.1371/journal.pone.0156307,journal-article,TRUE,TRUE,1932-6203,PLOS ONE,31/05/2016,Public Library of Science (PLoS)
