Authors	Title	Year	Source title	Volume	Issue	Art. No.	Page start	Page end	Page count	Cited by	Emails	DOI	Link	Affiliations	Authors with affiliations	Abstract	Author Keywords	Index Keywords	Molecular Sequence Numbers	Chemicals/CAS	Tradenames	Manufacturers	Funding Details	Funding Text	References	Correspondence Address	Editors	Sponsors	Publisher	Conference name	Conference date	Conference location	Conference code	ISSN	ISBN	CODEN	PubMed ID	Language of Original Document	Abbreviated Source Title	Document Type	Access Type	Source	EID
"Keating-Bitonti C.R., Payne J.L."	Physicochemical controls on biogeographic variation of benthic foraminiferal test size and shape	2016	Paleobiology	42	4		595	611		1		10.1017/pab.2016.7	https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994275684&doi=10.1017%2fpab.2016.7&partnerID=40&md5=26b8554a4237a7b38f5c7153ee9131f5	"Department of Geological Sciences, Stanford University, Stanford, CA, United States"	"Keating-Bitonti, C.R., Department of Geological Sciences, Stanford University, Stanford, CA, United States; Payne, J.L., Department of Geological Sciences, Stanford University, Stanford, CA, United States"	"The sizes and shapes of marine organisms often vary systematically across latitude and water depth, but the environmental factors that mediate these gradients in morphology remain incompletely understood. A key challenge is isolating the individual contributions of many, often correlated, environmental variables of potential biological significance. Benthic foraminifera, a diverse group of rhizarian protists that inhabit nearly all marine environments, provide an unparalleled opportunity to test statistically among the various potential controls on size and volume-to-surface area ratio. Here, we use 7035 occurrences of 541 species of Rotallid foraminifera across 946 localities spanning more than 60 degrees of latitude and 1600 m of water depth around the North American continental margin to assess the relative influences of temperature, oxygen availability, carbonate saturation, and particulate organic carbon flux on their test volume and volume-to-surface area ratio. For the North American data set as a whole, the best model includes temperature and dissolved oxygen concentration as predictors. This model also applies to data from the Pacific continental margin in isolation, but only temperature is included in the best model for the Atlantic. Because these findings are consistent with predictions from the first principles of cell physiology, we interpret these statistical associations as the expressions of physiological selective pressures on test size and shape from the physical environment. Regarding existing records of temporal variation in foraminiferal test size across geological time in light of these findings suggests that the importance of temperature variation on the evolution of test volume and volume-to-surface area ratio may be underappreciated. In particular, warming may have played as important a role as reduced oxygen availability in causing test size reduction during past episodes of environmental crisis and is expected to inflict metabolic stress on benthic foraminifera over the next century due to anthropogenic climate change. © 2016 The Paleontological Society. All rights reserved."		benthic foraminifera; biogeography; carbon flux; climate change; continental margin; data set; dissolved oxygen; environmental factor; geographical variation; geological time; protist; resource availability; size; temporal variation; water depth; Atlantic Ocean; Pacific Ocean; Foraminifera; Protista; Rhizaria							"(2011) ABBYY® FineReader, Version 11, , Abbyy; Alegret, L., Ortiz, S., Arenillas, I., Molina, E., What happens when the ocean is overheated? the foraminiferal response across the Paleocene-Eocene thermal maximum at the Alamedilla section (Spain) (2010) Geological Society of America Bulletin, 122, pp. 1616-1624; Antonov, J.I., Seidov, D., Boyer, T.P., Locarnini, R.A., Mishonov, A.V., Garcia, H.E., Baranova, O.K., Johnson, D.R., (2010) World Ocean Atlas 2009, 2. , Salinity In S. Levitus, ed. NOAA atlas NESDIS 69. Government Printing Office, Washington, D. C; Armstrong, H.A., Brasier, M.D., (2005) Microfossils, , Blackwell, Malden, Mass; Ashton, K.G., Tracy, M.C., De Queiroz, A., Is Bergmann's rule valid for mammals? (2000) American Naturalist, 156, pp. 390-415; Bernhard, J.M., Characteristic assemblages and morphologies of benthic foraminifera from anoxic, organic-rich deposits: Jurassic through Holocene (1986) Journal of Foraminiferal Research, 16, pp. 207-215; Bernhard, J.M., Buck, K.R., Farmer, M.A., Bowser, S.S., The Santa Barbara Basin is a symbiosis oasis (2000) Nature, 403, pp. 77-80; Bernhard, J.M., Buck, K.R., Barry, J.P., Monterey Bay cold-seep biota: Assemblages, abundance, and ultrastructure of living foraminifera (2001) Deep-Sea Research i, 48, pp. 2233-2249; Bernhard, J.M., Casciotti, K.L., McIlvin, M.R., Beaudoin, D.J., Visscher, P.T., Edgcomb, V.P., Potential importance of physiologically diverse benthic foraminifera in sedimentary nitrate storage and respiration (2012) Journal of Geophysical Research, 117, p. G03002; Bijma, J., Pörtner, H., Yesson, C., Rogers, A.D., Climate change and the oceans-what will the future hold? (2013) Marine Pollution Bulletin, 74, pp. 495-505; Blackmon, P.D., Todd, R., Mineralogy of some foraminifera as related to their classification and ecology (1959) Journal of Paleontology, 33, pp. 1-15; Boltovskoy, E., Size change in the phylogeny of Foraminifera (1988) Lethaia, 21, pp. 375-382; Bopp, L., Resplandy, L., Orr, J.C., Doney, S.C., Dunne, J.P., Gehlen, M., Halloran, P., Tjiputra, J., Multiple stressors of ocean ecosystems in the 21st century: Projections with CMIP5 models (2013) Biogeosciences, 10, pp. 6225-6245; Broecker, W.S., Peng, T.H., Tracers in the sea (1982) Lamont-Doherty Geological Observatory; Palisades, N.Y., Brown, J.H., (1995) Macroecology, , University of Chicago Press, Chicago; Buzas, M.A., Collins, L.S., Culver, S.J., Latitudinal difference in biodiversity caused by higher tropical rate of increase (2002) Proceedings of the National Academy of Sciences USA, 99, pp. 7841-7843; Carbon in the Arctic Mediterranean Seas region-the CARINA Project: Results and data (2009) Carbon Dioxide Information Analysis Center, Oak Ridge National Laboratory, , CARINA Group. U. S. Department of Energy, Oak Ridge, Tennessee; Chapelle, G., Peck, L.S., Polar gigantism dictated by oxygen availability (1999) Nature, 399, pp. 114-115; Corliss, B.H., Chen, C., Morphotype patterns of Norwegian Sea deep-sea benthic foraminifera and ecological implications (1988) Geology, 16, pp. 716-719; Culver, S.J., Buzas, M.A., (1980) Distribution of Recent Benthic Foraminifera off the North American Atlantic Coast, , Smithsonian Institution Press, Washington, D. C; Culver, S.J., Buzas, M.A., (1981) Distribution of Recent Benthic Foraminifera in the Gulf of Mexico, , Smithsonian Institution Press, Washington, D. C; Culver, S.J., Buzas, M.A., (1982) Distribution of Recent Benthic Foraminifera in the Caribbean Region, , Smithsonian Institution Press, Washington, D. C; Culver, S.J., Buzas, M.A., (1985) Distribution of Recent Benthic Foraminifera off the North American Pacific Coast from Oregon to Alaska, , Smithsonian Institution Press, Washington, D. C; Culver, S.J., Buzas, M.A., (1986) Distribution of Recent Benthic Foraminifera off the North American Pacific Coast from California to Baja, , Smithsonian Institution Press, Washington, D. C; Culver, S.J., Buzas, M.A., (1987) Distribution of Recent Benthic Foraminifera off the Pacific Coast of Mexico and Central America, , Smithsonian Institution Press, Washington, D. C; DeLong, J.P., Okie, J.G., Moses, M.E., Sibly, R.M., Brown, J.H., Shifts in metabolic scaling, production, and efficiency across major evolutionary transitions of life (2010) Proceedings of the National Academy of Sciences USA, 107, pp. 12941-12945; De Nooijer, L.J., Langer, G., Nehrke, G., Bijma, J., Physiological controls on seawater uptake and calcification in the benthic foraminifer Ammonia tepida (2009) Biogeosciences, 6, pp. 2669-2675; Dickson, A.G., Thermodynamics of the dissociation of boric acid in synthetic seawater from 273 15 to 318. 15 K (1990) Deep-Sea Research A (Oceanographic Research Papers), 37, pp. 755-766; Ellis, B.F., Messina, A.R., (2011) 1940-2006. Catalogue of Foraminifera, , American Museum of Natural History, New York. Environmental Systems Research Institute, ArcGIS Desktop, Release 10, ESRI, Redlands, Calif; Erez, J., The source of ions for biomineralization in foraminifera and their implications for paleoceanographic proxies (2003) Biomineralization, pp. 115-150. , in P. M. Dove, J. J. De Yoreo, and S. Weiner, eds. Mineralogical Society of America and Geochemical Society, Washington D. C; Estes, J.A., Lindberg, D.R., Wray, C., Evolution of large body size in abalones (Haliotis): Patterns and implications (2005) Paleobiology, 31, pp. 591-606; Forster, J., Hirst, A.G., Atkinson, D., Warming-induced reductions in body size are greater in aquatic than terrestrial species (2012) Proceedings of the National Academy of Sciences USA, 109, pp. 19310-19314; Foster, J.B., Evolution of mammals on islands (1964) Nature, 202, pp. 234-235; Garcia, H.E., Locarnini, R.A., Boyer, T.P., Antonov, J.I., Baranova, O.K., Zweng, M.M., Johnson, D.R., (2010) World Ocean Atlas 2009, 3. , Dissolved oxygen, apparent oxygen utilization, and oxygen saturation In S. Levitus, ed. NOAA atlas NESDIS 70; (2015) Seacarb: Seawater Carbonate Chemistry, , https://CRAN.R-project.org/package=seacar, U. S. Government Printing Office, Washington, D. C. Gattuso, J.-P., J.-M. Epitalon, and H. Lavigne. R package, Version 3. 0. 11; Gerlach, S.A., Hahn, A.E., Schrage, M., Size spectra of benthic biomass and metabolism (1985) Marine Ecology Progress Series, 26, pp. 161-173; Geslin, E., Risgaard-Petersen, N., Lombard, F., Metzger, E., Langlet, D., Jorissen, F.J., Oxygen respiration rates of benthic foraminifera as measured with oxygen microsensors (2011) Journal of Experimental Marine Biology and Ecology, 296, pp. 108-114; Gillooly, J.F., Brown, J., West, G.B., Savage, V.M., Charnov, E.L., Effects of size and temperature on metabolic rate (2001) Science, 293, pp. 2248-2251; Gooday, A.J., Levin, L.A., Da Silva, A.A., Bett, B.J., Cowie, G.L., Dissard, D., Gage, J.D., Woulds, C., Faunal responses to oxygen gradients on the Pakistan margin: A comparison of foraminiferans, macrofauna and megafauna (2009) Deep-Sea Research II, 56, pp. 488-502; Gooday, A.J., Bett, B.J., Escobar, E., Ingole, B., Levin, L.A., Neira, C., Raman, A.V., Sellanes, J., Habitat heterogeneity and its influence on benthic biodiversity in oxygen minimum zones (2010) Marine Ecology, 31, pp. 125-147; Gould, S.J., Cope's rule as psychological artefact (1997) Nature, 385, pp. 199-200; Groves, J.R., Rettori, R., Payne, J.L., Boyce, M.D., Altiner, D., End-Permian mass extinction of lagenide foraminifers in the southern Alps (northern Italy) (2007) Journal of Paleontology, 81, pp. 415-434; Gruber, N., Warming up, turning sour, losing breath: Ocean biogeochemistry under global change (2011) Philosophical Transactions of the Royal Society of London A, 369, pp. 1980-1996; Hadly, E.A., Maurer, B.A., Spatial and temporal patterns of species diversity in montane mammal communities of western North America (2001) Evolutionary Ecology Research, 3, pp. 477-486; Hannah, F., Rogerson, A., Laybourn-Parry, J., Respiration rates and biovolumes of common benthic foraminifera (protozoa) (1994) Journal of the Marine Biological Association of the UK, 74, pp. 301-312; Heinz, P., Geslin, E., Ecological and biological response of benthic foraminifera under oxygen-depleted conditions: Evidence from laboratory approaches (2012) Anoxia: Evidence for Eukaryote Survival and Paleontological Strategies, pp. 287-303. , in A., Altenbach, J. M., Bernhard, and J. Seckbach, eds Springer, Netherlands; Helly, J.J., Levin, L.A., Global distribution of naturally occurring marine hypoxia on continental margins (2004) Deep-Sea Research, 151, pp. 1159-1168; Hohenegger, J., Briguglio, A., Methods for estimating individual growth of foraminifera based on chamber volumes (2014) Approaches to Studying Living Foraminifera: Collection, Maintenance and Experimentation, pp. 29-54. , in H. Kitazato, and J. M. Bernhard, eds. Springer, Tokyo; Hunt, G., Roy, K., Climate change, body size evolution, and Cope's rule in deep-sea ostracodes (2006) Proceedings of the National Academy of Sciences USA, 103, pp. 1347-1352; Hunt, G., Wicaksono, S.A., Brown, J.E., MacLeod, K.G., Climate-driven body-size trends in the ostracod fauna of the deep Indian Ocean (2010) Palaeontology, 53, pp. 1255-1268; (2003) Centenary edition of the GEBCO digital atlas, published on CD-ROM on behalf of the Intergovernmental Oceanographic Commission and the International Hydrographic Organization as part of the General Bathymetric Chart of the Oceans, , British Oceanographic Data Centre, Liverpool, U. K, IOC, IHO, and BODC; Jablonski, D., The tropics as a source of evolutionary novelty through geological time (1993) Nature, 364, pp. 142-144; Joachimski, M.M., Lai, X., Shen, S., Jiang, H., Luo, G., Chen, B., Chen, J., Sun, Y., Climate warming in the latest Permian and the Permian-Triassic mass extinction (2012) Geology, 40, pp. 195-198; Jorissen, F.J., De Stigter, H.C., Widmark, J.G.V., A conceptual model explaining benthic foraminiferal microhabitats (1995) Marine Micropaleontology, 26, pp. 3-15; Kaiho, K., Effect of organic carbon flux and dissolved oxygen on benthic foraminifera oxygen index (BFOI) (1999) Marine Micropaleontology, 37, pp. 67-76; Kaiho, K., Evolution in the test size of deep-sea benthic foraminifera during the past 120 m y (1999) Marine Micropaleontology, 37, pp. 53-65; Kaiho, K., Takeda, K., Petrizzo, M.R., Zachos, J.C., Anomalous shifts in tropical Pacific planktonic and benthic foraminiferal size during the Paleocene-Eocene thermal maximum (2006) Palaeogeography, Palaeoclimatology, Palaeoecology, 237, pp. 456-464; Key, R.M., Kozyr, A., Sabine, C.L., Lee, K., Wanninkhof, R., Bullister, J., Feely, R.A., Peng, T.-H., A global ocean carbon climatology: Results from Global Data Analysis Project (GLODAP) (2004) Global Biogeochemical Cycles, 18, p. GB4031; Koho, K., Piña-Ochoa, E., Geslin, E., Risgaard-Petersen, N., Survival and nitrate uptake mechanisms of foraminifers (Globobulimina turgida): Laboratory experiments (2011) FEM Microbiology Ecology, 75, pp. 273-283; Korsun, S., Hald, M., Panteleeva, N., Tarasov, G., Biomass of foraminifera in the St. Anna trough, Russian arctic continental margin (1998) Sarsia, 83, pp. 419-431; Levin, L.A., Gage, J.D., Relationship between oxygen, organic matter and the diversity of bathyal macrofauna (1998) Deep-Sea Research II, 45, pp. 129-163; Locarnini, R.A., Mishonov, A.V., Antonov, J.I., Boyer, T.P., Garcia, H.E., Baranova, O.K., Zweng, M.M., Johnson, D.R., (2010) World Ocean Atlas 2009, 1. , Temperature In S. Levitus, ed. NOAA atlas NESDIS 68. U. S. Government Printing Office, Washington, D. C; Loope, G.R., Kump, L.R., Arthur, M.A., Shallow water redox conditions from the Permian-Triassic boundary microbialite: The rare earth element and iodine geochemistry of carbonates from Turkey and South China (2013) Chemical Geology, 351, pp. 195-208; Lutz, M.J., Caldeira, K., Dunbar, R.B., Behrenfeld, M.J., Seasonal rhythms of net primary productivity and particulate organic carbon flux to depth describe the efficiency of biological pump in the global ocean (2007) Journal of Geophysical Research, 112, p. C10011; Mayr, E., (1963) Animal Species and Evolution, , Harvard University Press, Cambridge; McClain, C.R., Rex, M.A., The relationship between dissolved oxygen concentration and maximum size in deep-sea turrid gastropods: An application of quantile regression (2001) Marine Biology, 139, pp. 681-685; McClain, C.R., Boyer, A., Rosenberg, G., The island rule and the evolution of body size in the deep sea (2006) Journal of Biogeography, 33, pp. 1578-1584; McClain, C.R., Allen, A.P., Tittensor, D.P., Rex, M.A., The energetics of life on the deep seafloor (2012) Proceedings of the National Academy of Sciences USA, 38, pp. 15366-15371; McClain, C.R., Gullett, T., Jackson-Ricketts, J., Unmack, P.J., Increased energy promotes size-based niche availability in marine mollusks (2012) Evolution, 66, pp. 2204-2215; Millien, V., Lyons, S.K., Olson, L., Smith, F.A., Wilson, A.B., Yom-Tov, Y., Ecotypic variation in the context of global climate change: Revisiting the rules (2006) Ecology Letters, 9, pp. 853-896; Moodley, L., Boschker, H.T.S., Middelburg, J.J., Pel, R., Harman, P.M.J., De Deckere, E., Heip, C.H.R., Ecological significance of benthic foraminifera: 13C labelling experiments (2000) Marine Ecology Progress Series, 202, pp. 289-295; Murray, J.W., (1991) Ecology and Paleoecology of Benthic Foraminifera, , Longman Scientific and Technical, Essex, U. K; Nardelli, M.P., Barras, C., Metzger, E., Mouret, A., Filipsson, H.L., Jorissen, F.J., Geslin, E., Experimental evidence for foraminiferal calcification under anoxia (2014) Biogeosciences, 11, pp. 4029-4038; Park, M.Y., Hastie, T., Glmpath: L1 regularization path for generalized linear models and cox proportional hazards model (2013) R Package, Version 0. 97, , https://CRAN.R-project.org/package=glmpath; Payne, J.L., Summers, M., Rego, B.L., Altiner, D., Wei, J., Yu, M., Lehrmann, D.J., Early and middle Triassic trends in diversity, evenness, and size of foraminifers on a carbonate platform in south China: Implications for tempo and mode of biotic recovery from the end-Permian mass extinction (2011) Paleobiology, 37, pp. 409-425; Payne, J.L., Groves, J.R., Jost, A.B., Nguyen, T., Moffitt, S.E., Hill, T.M., Skotheim, J.M., Late Paleozoic fusulinoidean gigantism driven by atmospheric hyperoxia (2012) Evolution, 66, pp. 2929-2939; Payne, J.L., Jost, A.B., Wang, S.C., Skotheim, J.M., A shift in the long-term mode of foraminiferan size evolution caused by the end-Permian mass extinction (2012) Evolution, 67, pp. 816-827; Peck, L.S., Harper, E.M., Variation in size of living articulated brachiopods with latitude and depth (2010) Marine Biology, 157, pp. 2205-2213; Peters, R.H., (1983) The Ecological Implications of Body Size, , Cambridge University Press, Cambridge; Piña-Ochoa, E., Høgslund, S., Geslin, E., Cedhagen, T., Revsbech, N.P., Nielsen, L.P., Schweizer, M., Rysgaard-Peterson, N., Widespread occurrence of nitrate storage and denitrification among foraminifera and gromiids (2010) Proceedings of the National Academy of Sciences USA, 107, pp. 1148-1153; Rego, B.L., Wang, S.C., Altiner, D., Payne, J.L., Withinand among-genus components of size evolution during mass extinction, recovery, and background intervals: A case study of Late Permian through Late Triassic foraminifera (2012) Paleobiology, 38, pp. 627-643; Rex, M.A., Etter, R.J., Bathymetric patterns of body size: Implications for deep-sea biodiversity (1998) Deep-Sea Research II, 45, pp. 103-127; Rex, M.A., Etter, R.J., Morris, J.S., Crouse, J., McClain, C.R., Johnson, N.A., Stuart, C.T., Avery, R., Global bethymetric patterns of standing stock and body size in the deep-sea benthos (2006) Marine Ecology Progress Series, 317, pp. 1-8; Risgaard-Petersen, N., Langezaal, A.M., Ingvardsen, S., Schmid, M.C., Jeten, M.S.M., Obden Camp, H.J.M., Derksen, J.W.M., Van Der Zwaan, G.J., Complete denitrification in a benthic foraminifer (2006) Nature, 443, pp. 93-96; Romano, C., Goudemand, N., Vennemann, T.W., Ware, D., Schneebeli-Hermann, E., Hochuli, P.A., Bruhwiler, T., Bucher, H., Climatic and biotic upheavals following the end-Permian mass extinction (2013) Nature Geoscience, 6, pp. 57-60; Roy, K., Jablonski, D., Martien, K.K., Invarient sizefrequency distributions along a latitudinal gradient in marine bivalves (2000) Proceedings of the National Academy of Sciences USA, 97, pp. 13150-13155; Schweizer, M., Pawlowski, J., Kouwenhoven, T.J., Guiard, J., Zwaan Der Van, B., Molecular phylogeny of Rotaliida (Foraminifera) based on complete small subunit rDNA sequences (2008) Marine Micropaleontology, 66, pp. 233-246; Sen Gupta, B.K., (1999) Modern Foraminifera, , Kluwer Academic Publishers, Dordrecht, the Netherlands; SenGupta, B.K., Machain-Castillo, M.L., Benthic foraminifera in oxygen-poor habitats (1993) Marine Micropaleontology, 20, pp. 183-201; Song, H., Tong, J., Chen, Z.Q., Evolutionary dynamics of the Permian-Triassic foraminifer size: Evidence for Lilliput effect in the end-Permian mass extinction and its aftermath (2011) Palaeogeography, Palaeoclimatology, Palaeoecology, 308, pp. 98-110; Sun, Y., Joachimski, M.M., Wignall, P.B., Yan, C., Chen, Y., Jiang, H., Wang, L., Lai, X., Lethally hot temperatures during the early Triassic greenhouse (2012) Science, 338, pp. 366-370; Travis, J.L., Bowser, S.S., The motility of foraminifera (1991) Biology of Foraminifera, , Pp. 91-155. in J. J. Lee, and O. R. Anderson, eds. Academic Press, San Diego; Van Valen, L., Pattern and the balance of nature (1973) Evolutionary Theory, 1, pp. 31-49; Verberk, W.C.E.P., Atkinson, D.T., Why polar gigantism and Palaeozoic gigantism are not equivalent: Effects of oxygen and temperature on the body size of ectotherms (2013) Functional Ecology, 27, pp. 1275-1285; Verberk, W.C.E.P., Bilton, D.T., Calosi, P., Spicer, J.I., Oxygen supply in aquatic ectotherms: Partial pressure and solubility together explain biodiversity and size patterns (2011) Ecology, 92, pp. 1565-1572; Winguth, A.M.E., Thomas, E., Winguth, C., Global decline in ocean ventilation, oxygenation, and productivity during the Paleocene-Eocene Thermal Maximum: Implications for the benthic extinction (2012) Geology, 40, pp. 263-266; Woulds, C., Cowie, G.L., Levin, L.A., Andersson, A.J., Middelburg, J.J., Vandewiele, S., Lamont, P.A., Schwartz, M., Oxygen as a control on seafloor biological communities and their roles in sedimentary carbon cycling (2007) Limnology Oceanography, 52, pp. 1698-1709; Zachos, J.C., Pagani, M., Sloan, L., Thomas, E., Billups, K., Trends, rhythms, and aberrations in global climate 65 Ma to present (2001) Science, 292, pp. 686-693"				Cambridge University Press					948373				English	Paleobiology	Article		Scopus	2-s2.0-84994275684
