doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,journal_is_oa,journal_issns,journal_name,published_date,publisher
10.1007/s12542-014-0235-3,,,,,False,,2,https://doi.org/10.1007/s12542-014-0235-3,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-06-18,Springer Nature
10.1007/s12542-014-0236-2,,,,,False,,2,https://doi.org/10.1007/s12542-014-0236-2,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-06-28,Springer Nature
10.1007/s12542-014-0237-1,,,,,False,,2,https://doi.org/10.1007/s12542-014-0237-1,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-06-20,Springer Nature
10.1007/s12542-014-0238-0,,,,,False,,2,https://doi.org/10.1007/s12542-014-0238-0,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-06-27,Springer Nature
10.1007/s12542-014-0239-z,open (via free pdf),publisher,,https://link.springer.com/content/pdf/10.1007%2Fs12542-014-0239-z.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-014-0239-z,journal-article,True,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-08-02,Springer Nature
10.1007/s12542-014-0240-6,oa repository (via OAI-PMH title and first author match),repository,,http://oceanrep.geomar.de/24635/20/Dorst_Manuscript_final.pdf,True,submittedVersion,2,https://doi.org/10.1007/s12542-014-0240-6,journal-article,True,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-07-12,Springer Nature
10.1007/s12542-014-0241-5,,,,,False,,2,https://doi.org/10.1007/s12542-014-0241-5,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-07-24,Springer Nature
10.1007/s12542-014-0242-4,,,,,False,,2,https://doi.org/10.1007/s12542-014-0242-4,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-08-21,Springer Nature
10.1007/s12542-014-0243-3,,,,,False,,2,https://doi.org/10.1007/s12542-014-0243-3,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-08-20,Springer Nature
10.1007/s12542-014-0244-2,oa repository (via OAI-PMH title and first author match),repository,,https://air.unimi.it/retrieve/handle/2434/259929/358988/12542_2014_244_Author_corrected%20light.pdf,True,submittedVersion,2,https://doi.org/10.1007/s12542-014-0244-2,journal-article,True,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-09-27,Springer Nature
10.1007/s12542-014-0245-1,,,,,False,,2,https://doi.org/10.1007/s12542-014-0245-1,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-09-19,Springer Nature
10.1007/s12542-014-0246-0,,,,,False,,2,https://doi.org/10.1007/s12542-014-0246-0,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-10-04,Springer Nature
10.1007/s12542-014-0247-z,,,,,False,,2,https://doi.org/10.1007/s12542-014-0247-z,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-10-09,Springer Nature
10.1007/s12542-014-0248-y,,,,,False,,2,https://doi.org/10.1007/s12542-014-0248-y,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-10-02,Springer Nature
10.1007/s12542-014-0249-x,,,,,False,,2,https://doi.org/10.1007/s12542-014-0249-x,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-10-02,Springer Nature
10.1007/s12542-014-0250-4,,,,,False,,2,https://doi.org/10.1007/s12542-014-0250-4,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-10-11,Springer Nature
10.1007/s12542-014-0251-3,,,,,False,,2,https://doi.org/10.1007/s12542-014-0251-3,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-10-11,Springer Nature
10.1007/s12542-014-0252-2,,,,,False,,2,https://doi.org/10.1007/s12542-014-0252-2,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-01-03,Springer Nature
10.1007/s12542-014-0253-1,oa repository (via OAI-PMH title and first author match),repository,,http://real.mtak.hu/29990/1/MakadiNydam_A_new_durophagous_scincomorphan_Paleontologishce_Zeitschrift_2014_u.pdf,True,submittedVersion,2,https://doi.org/10.1007/s12542-014-0253-1,journal-article,True,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2014-12-23,Springer Nature
10.1007/s12542-014-0254-0,,,,,False,,2,https://doi.org/10.1007/s12542-014-0254-0,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-01-03,Springer Nature
10.1007/s12542-015-0255-7,,,,,False,,2,https://doi.org/10.1007/s12542-015-0255-7,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-02-08,Springer Nature
10.1007/s12542-015-0256-6,,,,,False,,2,https://doi.org/10.1007/s12542-015-0256-6,journal-article,False,False,"0031-0220,1867-6812",PalZ,2015-02-15,Springer Nature
10.1007/s12542-015-0257-5,oa repository (via OAI-PMH title and first author match),repository,,https://dspace.library.uu.nl/bitstream/1874/327579/1/rodents.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-015-0257-5,journal-article,True,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-03-06,Springer Nature
10.1007/s12542-015-0258-4,,,,,False,,2,https://doi.org/10.1007/s12542-015-0258-4,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-03-17,Springer Nature
10.1007/s12542-015-0259-3,,,,,False,,2,https://doi.org/10.1007/s12542-015-0259-3,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-03-22,Springer Nature
10.1007/s12542-015-0260-x,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007%2Fs12542-015-0260-x.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-015-0260-x,journal-article,True,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-03-17,Springer Nature
10.1007/s12542-015-0261-9,,,,,False,,2,https://doi.org/10.1007/s12542-015-0261-9,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-03-20,Springer Nature
10.1007/s12542-015-0262-8,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007%2Fs12542-015-0262-8.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-015-0262-8,journal-article,True,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-05-22,Springer Nature
10.1007/s12542-015-0263-7,,,,,False,,2,https://doi.org/10.1007/s12542-015-0263-7,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-05-16,Springer Nature
10.1007/s12542-015-0264-6,,,,,False,,2,https://doi.org/10.1007/s12542-015-0264-6,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-05-01,Springer Nature
10.1007/s12542-015-0265-5,,,,,False,,2,https://doi.org/10.1007/s12542-015-0265-5,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-05-15,Springer Nature
10.1007/s12542-015-0266-4,,,,,False,,2,https://doi.org/10.1007/s12542-015-0266-4,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-04-28,Springer Nature
10.1007/s12542-015-0267-3,,,,,False,,2,https://doi.org/10.1007/s12542-015-0267-3,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-05-10,Springer Nature
10.1007/s12542-015-0268-2,,,,,False,,2,https://doi.org/10.1007/s12542-015-0268-2,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-06-11,Springer Nature
10.1007/s12542-015-0269-1,,,,,False,,2,https://doi.org/10.1007/s12542-015-0269-1,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-05-12,Springer Nature
10.1007/s12542-015-0270-8,,,,,False,,2,https://doi.org/10.1007/s12542-015-0270-8,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-06-11,Springer Nature
10.1007/s12542-015-0271-7,,,,,False,,2,https://doi.org/10.1007/s12542-015-0271-7,journal-article,False,False,"0031-0220,1867-6812",PalZ,2015-06-09,Springer Nature
10.1007/s12542-015-0272-6,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007%2Fs12542-015-0272-6.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-015-0272-6,journal-article,True,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-07-24,Springer Nature
10.1007/s12542-015-0273-5,,,,,False,,2,https://doi.org/10.1007/s12542-015-0273-5,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-08-25,Springer Nature
10.1007/s12542-015-0274-4,,,,,False,,2,https://doi.org/10.1007/s12542-015-0274-4,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-08-08,Springer Nature
10.1007/s12542-015-0275-3,oa repository (via OAI-PMH title and first author match),repository,,http://doc.rero.ch/record/257940/files/pir_nla.pdf,True,submittedVersion,2,https://doi.org/10.1007/s12542-015-0275-3,journal-article,True,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-10-22,Springer Nature
10.1007/s12542-015-0276-2,oa repository (via OAI-PMH title and first author match),repository,,http://doc.rero.ch/record/277690/files/ros_dri.pdf,True,submittedVersion,2,https://doi.org/10.1007/s12542-015-0276-2,journal-article,True,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2016-01-20,Springer Nature
10.1007/s12542-015-0277-1,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007%2Fs12542-015-0277-1.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-015-0277-1,journal-article,True,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-10-29,Springer Nature
10.1007/s12542-015-0278-0,,,,,False,,2,https://doi.org/10.1007/s12542-015-0278-0,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-12-12,Springer Nature
10.1007/s12542-015-0279-z,,,,,False,,2,https://doi.org/10.1007/s12542-015-0279-z,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-10-31,Springer Nature
10.1007/s12542-015-0280-6,,,,,False,,2,https://doi.org/10.1007/s12542-015-0280-6,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2015-12-21,Springer Nature
10.1007/s12542-015-0281-5,,,,,False,,2,https://doi.org/10.1007/s12542-015-0281-5,journal-article,False,False,"0031-0220,1867-6812",PalZ,2015-12-21,Springer Nature
10.1007/s12542-015-0282-4,,,,,False,,2,https://doi.org/10.1007/s12542-015-0282-4,journal-article,False,False,"0031-0220,1867-6812",PalZ,2015-12-24,Springer Nature
10.1007/s12542-016-0283-y,,,,,False,,2,https://doi.org/10.1007/s12542-016-0283-y,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-02-16,Springer Nature
10.1007/s12542-016-0284-x,,,,,False,,2,https://doi.org/10.1007/s12542-016-0284-x,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2016-02-23,Springer Nature
10.1007/s12542-016-0285-9,,,,,False,,2,https://doi.org/10.1007/s12542-016-0285-9,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-02-03,Springer Nature
10.1007/s12542-016-0286-8,,,,,False,,2,https://doi.org/10.1007/s12542-016-0286-8,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2016-02-04,Springer Nature
10.1007/s12542-016-0288-6,,,,,False,,2,https://doi.org/10.1007/s12542-016-0288-6,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-02-02,Springer Nature
10.1007/s12542-016-0289-5,,,,,False,,2,https://doi.org/10.1007/s12542-016-0289-5,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-02-03,Springer Nature
10.1007/s12542-016-0290-z,,,,,False,,2,https://doi.org/10.1007/s12542-016-0290-z,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2016-02-01,Springer Nature
10.1007/s12542-016-0291-y,,,,,False,,2,https://doi.org/10.1007/s12542-016-0291-y,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-02-12,Springer Nature
10.1007/s12542-016-0292-x,,,,,False,,2,https://doi.org/10.1007/s12542-016-0292-x,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2016-02-04,Springer Nature
10.1007/s12542-016-0293-9,,,,,False,,2,https://doi.org/10.1007/s12542-016-0293-9,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-02-25,Springer Nature
10.1007/s12542-016-0294-8,,,,,False,,2,https://doi.org/10.1007/s12542-016-0294-8,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-03-07,Springer Nature
10.1007/s12542-016-0295-7,,,,,False,,2,https://doi.org/10.1007/s12542-016-0295-7,journal-article,False,False,"0031-0220,1867-6812",Paläontologische Zeitschrift,2016-03-01,Springer Nature
10.1007/s12542-016-0297-5,open (via free pdf),publisher,,https://link.springer.com/content/pdf/10.1007%2Fs12542-016-0297-5.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-016-0297-5,journal-article,True,False,"0031-0220,1867-6812",PalZ,2016-05-06,Springer Nature
10.1007/s12542-016-0298-4,,,,,False,,2,https://doi.org/10.1007/s12542-016-0298-4,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-06-01,Springer Nature
10.1007/s12542-016-0299-3,,,,,False,,2,https://doi.org/10.1007/s12542-016-0299-3,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-03-10,Springer Nature
10.1007/s12542-016-0300-1,,,,,False,,2,https://doi.org/10.1007/s12542-016-0300-1,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-03-22,Springer Nature
10.1007/s12542-016-0301-0,,,,,False,,2,https://doi.org/10.1007/s12542-016-0301-0,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-03-26,Springer Nature
10.1007/s12542-016-0302-z,,,,,False,,2,https://doi.org/10.1007/s12542-016-0302-z,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-03-21,Springer Nature
10.1007/s12542-016-0303-y,,,,,False,,2,https://doi.org/10.1007/s12542-016-0303-y,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-04-22,Springer Nature
10.1007/s12542-016-0304-x,,,,,False,,2,https://doi.org/10.1007/s12542-016-0304-x,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-03-25,Springer Nature
10.1007/s12542-016-0305-9,,,,,False,,2,https://doi.org/10.1007/s12542-016-0305-9,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-03-25,Springer Nature
10.1007/s12542-016-0306-8,,,,,False,,2,https://doi.org/10.1007/s12542-016-0306-8,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-04-05,Springer Nature
10.1007/s12542-016-0307-7,,,,,False,,2,https://doi.org/10.1007/s12542-016-0307-7,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-04-01,Springer Nature
10.1007/s12542-016-0308-6,,,,,False,,2,https://doi.org/10.1007/s12542-016-0308-6,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-05-05,Springer Nature
10.1007/s12542-016-0309-5,,,,,False,,2,https://doi.org/10.1007/s12542-016-0309-5,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-04-29,Springer Nature
10.1007/s12542-016-0310-z,,,,,False,,2,https://doi.org/10.1007/s12542-016-0310-z,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-04-27,Springer Nature
10.1007/s12542-016-0311-y,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007%2Fs12542-016-0311-y.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-016-0311-y,journal-article,True,False,"0031-0220,1867-6812",PalZ,2016-05-30,Springer Nature
10.1007/s12542-016-0312-x,,,,,False,,2,https://doi.org/10.1007/s12542-016-0312-x,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-05-31,Springer Nature
10.1007/s12542-016-0313-9,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007%2Fs12542-016-0313-9.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-016-0313-9,journal-article,True,False,"0031-0220,1867-6812",PalZ,2016-06-17,Springer Nature
10.1007/s12542-016-0314-8,,,,,False,,2,https://doi.org/10.1007/s12542-016-0314-8,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-06-11,Springer Nature
10.1007/s12542-016-0315-7,,,,,False,,2,https://doi.org/10.1007/s12542-016-0315-7,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-06-15,Springer Nature
10.1007/s12542-016-0316-6,,,,,False,,2,https://doi.org/10.1007/s12542-016-0316-6,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-08-08,Springer Nature
10.1007/s12542-016-0317-5,,,,,False,,2,https://doi.org/10.1007/s12542-016-0317-5,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-09-01,Springer Nature
10.1007/s12542-016-0318-4,,,,,False,,2,https://doi.org/10.1007/s12542-016-0318-4,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-09-12,Springer Nature
10.1007/s12542-016-0319-3,,,,,False,,2,https://doi.org/10.1007/s12542-016-0319-3,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-09-01,Springer Nature
10.1007/s12542-016-0320-x,open (via free pdf),publisher,,https://link.springer.com/content/pdf/10.1007%2Fs12542-016-0320-x.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-016-0320-x,journal-article,True,False,"0031-0220,1867-6812",PalZ,2016-09-01,Springer Nature
10.1007/s12542-016-0321-9,open (via free pdf),publisher,,https://link.springer.com/content/pdf/10.1007%2Fs12542-016-0321-9.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-016-0321-9,journal-article,True,False,"0031-0220,1867-6812",PalZ,2016-09-01,Springer Nature
10.1007/s12542-016-0322-8,open (via free pdf),publisher,,https://link.springer.com/content/pdf/10.1007%2Fs12542-016-0322-8.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-016-0322-8,journal-article,True,False,"0031-0220,1867-6812",PalZ,2016-09-01,Springer Nature
10.1007/s12542-016-0323-7,open (via free pdf),publisher,,https://link.springer.com/content/pdf/10.1007%2Fs12542-016-0323-7.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-016-0323-7,journal-article,True,False,"0031-0220,1867-6812",PalZ,2016-09-01,Springer Nature
10.1007/s12542-016-0324-6,open (via free pdf),publisher,,https://link.springer.com/content/pdf/10.1007%2Fs12542-016-0324-6.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-016-0324-6,journal-article,True,False,"0031-0220,1867-6812",PalZ,2016-09-01,Springer Nature
10.1007/s12542-016-0325-5,,,,,False,,2,https://doi.org/10.1007/s12542-016-0325-5,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-09-01,Springer Nature
10.1007/s12542-016-0326-4,,,,,False,,2,https://doi.org/10.1007/s12542-016-0326-4,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-09-26,Springer Nature
10.1007/s12542-016-0327-3,,,,,False,,2,https://doi.org/10.1007/s12542-016-0327-3,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-09-21,Springer Nature
10.1007/s12542-016-0328-2,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007%2Fs12542-016-0328-2.pdf,True,publishedVersion,2,https://doi.org/10.1007/s12542-016-0328-2,journal-article,True,False,"0031-0220,1867-6812",PalZ,2016-09-28,Springer Nature
10.1007/s12542-016-0329-1,,,,,False,,2,https://doi.org/10.1007/s12542-016-0329-1,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-09-17,Springer Nature
10.1007/s12542-016-0330-8,,,,,False,,2,https://doi.org/10.1007/s12542-016-0330-8,journal-article,False,False,"0031-0220,1867-6812",PalZ,2016-10-14,Springer Nature
